,seoul,busan,daegu,incheon,gwangju,daejeon,ulsan,sejong,gyeonggi,gangwon,chungbuk,chungnam,jeonbuk,jeonnam,gyeongbuk,gyeongnam,jeju
0,test,test,test,test,test,test,test,test,test,test,test,test,test,test,test,test,test
1292,60355.98002856982,55634.40003500975,59267.99345110979,68238.28584907137,66388.1182844969,59071.61086827443,58656.67043673512,59447.46723242231,59480.20358180553,67945.75413137319,59571.55653188385,59868.60593782447,56305.90366498871,61816.32270846629,63728.78620418645,55601.65523692209,63454.064678658746
1293,60355.904886466386,55634.28024835063,59267.90979955852,68238.27165388716,66388.09289811189,59071.524631069624,58656.58237411288,59447.38709865408,59480.115937084636,67945.73934795079,59571.480099321634,59868.52949446729,56305.80177097484,61816.25929457923,63728.746065948064,55601.534555479404,63454.015242060406
1294,60355.829780120446,55634.16053834293,59267.82618994107,68238.25746258372,66388.06751951636,59071.43843838676,58656.49435719997,59447.30700454221,59480.028338708435,67945.72456858527,59571.40370429611,59868.45308903797,56305.69993718622,61816.19590789107,63728.70594206583,55601.41395139908,63453.965824451516
1295,60355.75470950649,55634.04090491305,59267.742622226026,68238.2432751595,66388.04214870672,59071.35229019136,58656.40638596078,59447.22695005729,59479.94078664008,67945.70979327487,59571.32734677956,59868.37672150819,56305.59816356941,61816.13254838427,63728.66583253205,55601.2934246067,63453.916425821124
1296,60355.679674598956,55633.92134798742,59267.659096381656,68238.22909161283,66388.01678567943,59071.26618644894,58656.318460359704,59447.14693516983,59479.853280842806,67945.6950220181,59571.25102674438,59868.30039184971,56305.49645007105,61816.06921604136,63728.62573733901,55601.172975027956,63453.86704615831
1297,60355.60467537241,55633.80186749261,59267.57561237663,68238.21491194231,66387.99143043088,59071.18012712509,58656.23058036123,59447.06695985047,59479.765821279965,67945.68025481311,59571.1747441629,59868.224100034415,56305.394796637804,61816.00591084484,63728.58565647903,55601.05260258849,63453.81768545217
1298,60355.529711801326,55633.68246335527,59267.492170179445,68238.20073614616,66387.96608295747,59071.09411218538,58656.14274592981,59446.98702406983,59479.67840791485,67945.66549165828,59571.09849900759,59868.147846034124,56305.293203216446,61815.94263277728,63728.54558994445,55600.93230721424,63453.768343691714
1299,60355.45478386031,55633.563135502125,59267.40876975867,68238.18656422287,66387.94074325566,59071.00814159548,58656.054957030035,59446.907127798564,59479.59104071088,67945.65073255204,59571.02229125083,59868.07162982065,56305.19166975379,61815.879381821214,63728.505537727506,55600.81208883106,63453.71902086608
1300,60355.3798915239,55633.44388386002,59267.325411082915,68238.17239617086,66387.91541132184,59070.92221532106,58655.967213626456,59446.82727100737,59479.503719631364,67945.63597749264,59570.94612086514,59867.99545136595,56305.09019619668,61815.8161579592,63728.46549982061,55600.69194736498,63453.66971696437
1301,60355.30503476672,55633.32470835588,59267.24209412078,68238.15823198849,66387.89008715251,59070.83633332781,58655.879515683635,59446.747453666976,59479.41644463987,67945.62122647841,59570.86998782296,59867.91931064187,56304.98878249204,61815.75296117383,63728.42547621603,55600.5718827422,63453.620431975665
1302,60355.23021356341,55633.2056089167,59267.15881884098,68238.14407167428,66387.86477074404,59070.750495581495,58655.79186316627,59446.667675748075,59479.32921569976,67945.60647950768,59570.79389209682,59867.84320762039,56304.88742858691,61815.689791447665,63728.38546690613,55600.45189488883,63453.57116588906
1303,60355.1554278886,55633.086585469646,59267.07558521221,68238.12991522656,66387.83946209283,59070.6647020479,58655.704256039055,59446.5879372215,59479.24203277467,67945.59173657888,59570.717833659306,59867.76714227352,56304.78613442834,61815.626648763384,63728.345471883236,55600.331983731245,63453.52191869374
1304,60355.08067771701,55632.96763794186,59266.99239320316,68238.11576264372,66387.81416119539,59070.5789526928,58655.61669426663,59446.508238058,59479.15489582809,67945.57699769025,59570.641812482936,59867.69111457324,56304.684899963424,61815.56353310361,63728.30549113969,55600.21214919578,63453.472690378745
1305,60355.005963023286,55632.84876626072,59266.90924278262,68238.10161392426,66387.78886804813,59070.49324748211,58655.529177813805,59446.42857822844,59479.06780482366,67945.56226284013,59570.56582854033,59867.615124491545,56304.58372513938,61815.50044445093,63728.26552466786,55600.09239120903,63453.42348093329
1306,60354.93128378218,55632.7299703536,59266.826133919385,68238.08746906658,66387.76358264749,59070.407586381654,58655.44170664535,59446.34895770369,59478.98075972497,67945.54753202693,59570.48988180414,59867.539172000565,56304.48260990345,61815.43738278799,63728.2255724601,55599.972709697504,63453.37429034649
1307,60354.85663996847,55632.61125014791,59266.743066582276,68238.07332806903,66387.7383049899,59070.3219693574,58655.3542807261,59446.26937645464,59478.89376049576,67945.53280524898,59570.41397224698,59867.463257072326,56304.381557487155,61815.37434809752,63728.18563450873,55599.85310458794,63453.32511860752
1308,60354.78203155687,55632.49260557133,59266.66004074014,68238.05919093017,66387.71303507179,59070.23639637527,58655.26690002093,59446.189834452176,59478.8068070997,67945.51808250455,59570.33809984153,59867.38737967897,56304.28056126146,61815.31134036216,63728.145710806166,55599.733575807106,63453.27596570546
1309,60354.7074585222,55632.374036551475,59266.57705636184,68238.04505764827,66387.68777288959,59070.150867401266,58655.1795644947,59446.11033166726,59478.71989950055,67945.50336379204,59570.2622645605,59867.31153979261,56304.17962446467,61815.24835956467,63728.10580134475,55599.61412328184,63453.22683162961
1310,60354.63292083934,55632.25554301615,59266.49411341638,68238.0309282218,66387.6625184398,59070.06538240146,58655.09227411236,59446.03086807087,59478.633037662155,67945.48864910977,59570.18646637665,59867.23573738545,56304.07874704694,61815.18540568772,63728.06590611687,55599.49474693915,63453.177716369086
1311,60354.55841848303,55632.137124893154,59266.41121187265,68238.01680264923,66387.6372717189,59069.97994134182,58655.00502883893,59445.95144363402,59478.546221548284,67945.47393845613,59570.11070526272,59867.15997242966,56303.977928954504,61815.12247871406,63728.0260251149,55599.37544670606,63453.12861991306
1312,60354.48395142821,55632.01878211048,59266.32835169959,68238.002680929,66387.61203272325,59069.89454418853,58654.91782863934,59445.87205832771,59478.459451122835,67945.4592318294,59570.03498119146,59867.0842448975,56303.877170134976,61815.059578626366,63727.98615833124,55599.256222509735,63453.07954225076
1313,60354.40951964977,55631.90051459618,59266.24553286626,68237.98856305938,66387.58680144933,59069.809190907676,58654.830673478704,59445.79271212306,59478.372726349684,67945.44452922797,59569.95929413575,59867.008554761174,56303.776470536046,61814.996705407495,63727.94630575832,55599.13707427744,63453.03048337137
1314,60354.335123122604,55631.78232227833,59266.162755341684,68237.97444903893,66387.56157789363,59069.72388146543,58654.74356332207,59445.71340499111,59478.2860471928,67945.42983065016,59569.883644068395,59866.93290199299,56303.67583010546,61814.933859040204,63727.90646738844,55599.01800193648,63452.981443264085
1315,60354.26076182166,55631.66420508515,59266.08001909494,68237.96033886608,66387.53636205256,59069.63861582799,58654.65649813453,59445.63413690298,59478.19941361619,67945.4151360944,59569.80803096226,59866.85728656527,56303.575248791014,61814.87103950721,63727.866643214074,55598.89900541433,63452.93242191817
1316,60354.18643572191,55631.54616294503,59265.99732409515,68237.94623253917,66387.51115392263,59069.55339396164,58654.56947788129,59445.55490782984,59478.11282558382,67945.40044555895,59569.732454790224,59866.781708450304,56303.47472654058,61814.8082467914,63727.826833227664,55598.78008463845,63452.883419322796
1317,60354.11214479833,55631.428195786306,59265.91467031142,68237.93213005671,66387.48595350029,59069.46821583259,58654.48250252749,59445.475717742884,59478.026283059815,67945.38575904214,59569.65691552523,59866.70616762049,56303.3742633021,61814.74548087554,63727.78703742158,55598.66123953651,63452.83443546729
1318,60354.037889025945,55631.310303537524,59265.83205771288,68237.91803141711,66387.46076078198,59069.38308140713,58654.39557203838,59445.39656661325,59477.939786008195,67945.37107654239,59569.58141314023,59866.63066404821,56303.27385902354,61814.682741742494,63727.7472557882,55598.542470036184,63452.78547034083
1319,60353.96366837977,55631.19248612721,59265.74948626883,68237.9039366188,66387.43557576415,59069.29799065166,58654.30868637921,59445.31745441221,59477.85333439318,67945.35639805801,59569.50594760816,59866.55519770586,56303.17351365295,61814.62002937512,63727.70748832001,55598.423776065305,63452.73652393267
1320,60353.8894828349,55631.07474348411,59265.66695594843,68237.88984566015,66387.41039844335,59069.21294353256,58654.221845515276,59445.23838111105,59477.76692817887,67945.34172358741,59569.43051890203,59866.4797685659,56303.07322713845,61814.557343756205,63727.66773500944,55598.30515755176,63452.68759623208
1321,60353.815332366394,55630.95707553694,59265.584466720895,68237.87575853964,66387.38522881598,59069.12794001619,58654.135049411925,59445.159346681015,59477.68056732948,67945.32705312887,59569.35512699488,59866.40437660077,56302.97299942822,61814.49468486872,63727.6279958489,55598.18661442351,63452.63868722837
1322,60353.74121694935,55630.83948221462,59265.50201855559,68237.86167525577,66387.36006687852,59069.042980068996,58654.048298034504,59445.08035109345,59477.59425180931,67945.3123866808,59569.27977185977,59866.32902178302,56302.87283047048,61814.43205269553,63727.58827083087,55598.06814660863,63452.589796910775
1323,60353.6671365589,55630.72196344601,59265.419611421814,68237.84759580683,66387.3349126275,59068.95806365748,58653.96159134845,59445.00139431965,59477.50798158262,67945.29772424152,59569.20445346974,59866.25370408517,56302.77272021352,61814.369447219484,63727.54855994777,55597.94975403531,63452.54092526855
1324,60353.59309117024,55630.60451916022,59265.33724528889,68237.83352019134,66387.30976605935,59068.873190748185,58653.874929319136,59444.92247633107,59477.42175661371,67945.28306580936,59569.12917179792,59866.178423479694,56302.67266860573,61814.306868423606,63727.508863192044,55597.831436631786,63452.49207229106
1325,60353.51908075846,55630.48714928635,59265.25492012625,68237.81944840775,66387.2846271705,59068.788361307554,58653.78831191212,59444.84359709906,59477.33557686697,67945.26841138283,59569.053926817454,59866.10317993927,56302.57267559545,61814.244316290744,63727.469180556174,55597.71319432644,63452.4432379676
1326,60353.44510529884,55630.36985375361,59265.17263590322,68237.80538045446,66387.25949595758,59068.70357530225,58653.70173909283,59444.76475659506,59477.249442306784,67945.2537609601,59568.97871850145,59866.02797343645,56302.472741131234,61814.181790803865,63727.4295120326,55597.59502704769,63452.394422287434
1327,60353.37116476658,55630.25263249138,59265.0903925893,68237.79131632987,66387.23437241695,59068.618832698885,58653.61521082687,59444.68595479051,59477.163352897565,67945.2391145396,59568.90354682315,59865.952803943874,56302.37286516157,61814.119291945965,63727.38985761381,55597.47693472404,63452.345625239934
1328,60353.297259136925,55630.135485428924,59265.00819015394,68237.7772560325,66387.20925654507,59068.53413346408,58653.52872707982,59444.607191656934,59477.07730860381,67945.22447211972,59568.82841175573,59865.87767143421,56302.273047635084,61814.0568197,63727.350217292274,55597.358917284146,63452.29684681438
1329,60353.223388385144,55630.01841249589,59264.92602856665,68237.76319956072,66387.18414833854,59068.44947756454,58653.44228781728,59444.528467165816,59476.99130939004,67945.20983369878,59568.753313272406,59865.80257588013,56302.173288500424,61813.99437404899,63727.31059106045,55597.24097465674,63452.24808700011
1330,60353.149552486546,55629.90141362176,59264.843907796996,68237.74914691306,66387.15904779379,59068.364864966985,58653.355893004904,59444.449781288706,59476.90535522078,67945.19519927519,59568.678251346464,59865.727517254374,56302.07358770628,61813.93195497591,63727.27097891089,55597.12310677058,63452.199345786525
1331,60353.0757514164,55629.78448873622,59264.761827814466,68237.73509808783,66387.13395490735,59068.28029563815,58653.269542608374,59444.37113399718,59476.81944606061,67945.18056884727,59568.603225951185,59865.65249552964,56301.97394520145,61813.86956246377,63727.231380836034,55597.00531355458,63452.1506231629
1332,60353.001985150106,55629.66763776905,59264.67978858869,68237.72105308357,66387.10886967562,59068.19576954483,58653.18323659339,59444.292525262834,59476.7335818742,67945.1659424134,59568.52823705987,59865.577510678726,56301.87436093479,61813.80719649569,63727.19179682834,55596.887594937725,63452.10191911869
